,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
3941,buick,encore,2015,regular unleaded,138.0,4.0,automatic,front wheel drive,4.0,Crossover,Compact,4dr SUV,33,25,155,26155
3942,buick,encore,2015,regular unleaded,138.0,4.0,automatic,all wheel drive,4.0,Crossover,Compact,4dr SUV,30,23,155,30935
3943,buick,encore,2016,regular unleaded,138.0,4.0,automatic,all wheel drive,4.0,Crossover,Compact,4dr SUV,30,23,155,31285
3944,buick,encore,2016,regular unleaded,138.0,4.0,automatic,all wheel drive,4.0,Crossover,Compact,4dr SUV,30,23,155,25565
3945,buick,encore,2016,regular unleaded,138.0,4.0,automatic,front wheel drive,4.0,Crossover,Compact,4dr SUV,33,25,155,28300
3946,buick,encore,2016,regular unleaded,138.0,4.0,automatic,front wheel drive,4.0,Crossover,Compact,4dr SUV,33,25,155,29785
3947,buick,encore,2016,regular unleaded,153.0,4.0,automatic,all wheel drive,4.0,Crossover,Compact,4dr SUV,32,26,155,28850
3948,buick,encore,2016,regular unleaded,138.0,4.0,automatic,front wheel drive,4.0,Crossover,Compact,4dr SUV,33,25,155,24065
3949,buick,encore,2016,regular unleaded,153.0,4.0,automatic,front wheel drive,4.0,Crossover,Compact,4dr SUV,34,28,155,27350
3950,buick,encore,2016,regular unleaded,138.0,4.0,automatic,all wheel drive,4.0,Crossover,Compact,4dr SUV,30,23,155,29800
3951,buick,encore,2016,regular unleaded,138.0,4.0,automatic,front wheel drive,4.0,Crossover,Compact,4dr SUV,33,25,155,26355
3952,buick,encore,2016,regular unleaded,138.0,4.0,automatic,all wheel drive,4.0,Crossover,Compact,4dr SUV,30,23,155,27855
3953,buick,encore,2017,regular unleaded,138.0,4.0,automatic,all wheel drive,4.0,Crossover,Compact,4dr SUV,30,24,155,31965
3954,buick,encore,2017,regular unleaded,138.0,4.0,automatic,front wheel drive,4.0,Crossover,Compact,4dr SUV,33,25,155,26865
3955,buick,encore,2017,regular unleaded,138.0,4.0,automatic,all wheel drive,4.0,Crossover,Compact,4dr SUV,30,24,155,30565
3956,buick,encore,2017,regular unleaded,138.0,4.0,automatic,front wheel drive,4.0,Crossover,Compact,4dr SUV,34,28,155,25565
3957,buick,encore,2017,regular unleaded,138.0,4.0,automatic,all wheel drive,4.0,Crossover,Compact,4dr SUV,31,26,155,27065
3958,buick,encore,2017,regular unleaded,138.0,4.0,automatic,all wheel drive,4.0,Crossover,Compact,4dr SUV,30,24,155,28365
3959,buick,encore,2017,regular unleaded,138.0,4.0,automatic,front wheel drive,4.0,Crossover,Compact,4dr SUV,33,25,155,30465
3960,buick,encore,2017,regular unleaded,138.0,4.0,automatic,front wheel drive,4.0,Crossover,Compact,4dr SUV,33,25,155,24365
3961,buick,encore,2017,regular unleaded,138.0,4.0,automatic,all wheel drive,4.0,Crossover,Compact,4dr SUV,30,24,155,25865
3962,buick,encore,2017,regular unleaded,138.0,4.0,automatic,front wheel drive,4.0,Crossover,Compact,4dr SUV,33,25,155,29065
3963,mitsubishi,endeavor,2008,premium unleaded (required),225.0,6.0,automatic,all wheel drive,4.0,Crossover,Midsize,4dr SUV,19,15,436,29099
3964,mitsubishi,endeavor,2008,premium unleaded (required),225.0,6.0,automatic,all wheel drive,4.0,Crossover,Midsize,4dr SUV,19,15,436,29099
3965,mitsubishi,endeavor,2008,premium unleaded (required),225.0,6.0,automatic,front wheel drive,4.0,Crossover,Midsize,4dr SUV,22,15,436,27599
3966,mitsubishi,endeavor,2008,premium unleaded (required),225.0,6.0,automatic,front wheel drive,4.0,Crossover,Midsize,4dr SUV,22,15,436,27599
3967,mitsubishi,endeavor,2010,premium unleaded (recommended),225.0,6.0,automatic,front wheel drive,4.0,Crossover,Midsize,4dr SUV,21,15,436,29999
3968,mitsubishi,endeavor,2010,premium unleaded (recommended),225.0,6.0,automatic,all wheel drive,4.0,Crossover,Midsize,4dr SUV,19,15,436,31499
3969,mitsubishi,endeavor,2010,premium unleaded (recommended),225.0,6.0,automatic,front wheel drive,4.0,Crossover,Midsize,4dr SUV,21,15,436,27999
3970,mitsubishi,endeavor,2011,premium unleaded (recommended),225.0,6.0,automatic,front wheel drive,4.0,Crossover,Midsize,4dr SUV,21,15,436,28299
3971,mitsubishi,endeavor,2011,premium unleaded (recommended),225.0,6.0,automatic,front wheel drive,4.0,Crossover,Midsize,4dr SUV,21,15,436,32099
3972,mitsubishi,endeavor,2011,premium unleaded (recommended),225.0,6.0,automatic,all wheel drive,4.0,Crossover,Midsize,4dr SUV,19,15,436,33599
3978,buick,envision,2016,premium unleaded (recommended),252.0,4.0,automatic,all wheel drive,4.0,Crossover,Midsize,4dr SUV,26,20,155,42070
3979,buick,envision,2016,premium unleaded (recommended),252.0,4.0,automatic,all wheel drive,4.0,Crossover,Midsize,4dr SUV,26,20,155,44710
3980,buick,envision,2017,flex-fuel (unleaded/E85),197.0,4.0,automatic,all wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,28,21,155,39570
3981,buick,envision,2017,premium unleaded (recommended),252.0,4.0,automatic,all wheel drive,4.0,Crossover,Midsize,4dr SUV,26,20,155,44960
3982,buick,envision,2017,flex-fuel (unleaded/E85),197.0,4.0,automatic,front wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,29,22,155,35870
3983,buick,envision,2017,premium unleaded (recommended),252.0,4.0,automatic,all wheel drive,4.0,Crossover,Midsize,4dr SUV,26,20,155,42320
3984,buick,envision,2017,flex-fuel (unleaded/E85),197.0,4.0,automatic,all wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,28,21,155,37720
3985,buick,envision,2017,flex-fuel (unleaded/E85),197.0,4.0,automatic,front wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,29,22,155,37720
4024,ferrari,enzo,2003,premium unleaded (required),660.0,12.0,automated_manual,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,12,7,2774,643330
4055,chevrolet,equinox,2015,regular unleaded,182.0,4.0,automatic,all wheel drive,4.0,"Crossover,Flex Fuel",Compact,4dr SUV,29,20,1385,26270
4056,chevrolet,equinox,2015,regular unleaded,182.0,4.0,automatic,front wheel drive,4.0,"Crossover,Flex Fuel",Compact,4dr SUV,32,22,1385,26170
4057,chevrolet,equinox,2015,regular unleaded,182.0,4.0,automatic,all wheel drive,4.0,"Crossover,Flex Fuel",Compact,4dr SUV,29,20,1385,27920
4058,chevrolet,equinox,2015,regular unleaded,182.0,4.0,automatic,front wheel drive,4.0,"Crossover,Flex Fuel",Compact,4dr SUV,32,22,1385,28170
4059,chevrolet,equinox,2015,regular unleaded,182.0,4.0,automatic,front wheel drive,4.0,"Crossover,Flex Fuel",Compact,4dr SUV,32,22,1385,31920
4060,chevrolet,equinox,2015,regular unleaded,182.0,4.0,automatic,all wheel drive,4.0,"Crossover,Flex Fuel",Compact,4dr SUV,29,20,1385,33670
4061,chevrolet,equinox,2015,regular unleaded,182.0,4.0,automatic,front wheel drive,4.0,"Crossover,Flex Fuel",Compact,4dr SUV,32,22,1385,24520
4062,chevrolet,equinox,2015,regular unleaded,182.0,4.0,automatic,front wheel drive,4.0,"Crossover,Flex Fuel",Compact,4dr SUV,32,22,1385,22120
4063,chevrolet,equinox,2015,regular unleaded,182.0,4.0,automatic,all wheel drive,4.0,"Crossover,Flex Fuel",Compact,4dr SUV,29,20,1385,29920
4064,chevrolet,equinox,2016,regular unleaded,182.0,4.0,automatic,front wheel drive,4.0,Crossover,Compact,4dr SUV,32,22,1385,22600
4065,chevrolet,equinox,2016,regular unleaded,182.0,4.0,automatic,all wheel drive,4.0,Crossover,Compact,4dr SUV,29,20,1385,31490
4066,chevrolet,equinox,2016,regular unleaded,182.0,4.0,automatic,front wheel drive,4.0,Crossover,Compact,4dr SUV,32,22,1385,29740
4067,chevrolet,equinox,2016,regular unleaded,182.0,4.0,automatic,all wheel drive,4.0,Crossover,Compact,4dr SUV,29,20,1385,26960
4068,chevrolet,equinox,2016,regular unleaded,182.0,4.0,automatic,all wheel drive,4.0,Crossover,Compact,4dr SUV,29,20,1385,28200
4069,chevrolet,equinox,2016,regular unleaded,182.0,4.0,automatic,front wheel drive,4.0,Crossover,Compact,4dr SUV,32,22,1385,25210
4070,chevrolet,equinox,2016,regular unleaded,182.0,4.0,automatic,front wheel drive,4.0,Crossover,Compact,4dr SUV,32,22,1385,26450
4071,chevrolet,equinox,2017,regular unleaded,182.0,4.0,automatic,front wheel drive,4.0,Crossover,Compact,4dr SUV,32,22,1385,25510
4072,chevrolet,equinox,2017,regular unleaded,182.0,4.0,automatic,all wheel drive,4.0,Crossover,Compact,4dr SUV,28,20,1385,27260
4073,chevrolet,equinox,2017,regular unleaded,182.0,4.0,automatic,front wheel drive,4.0,Crossover,Compact,4dr SUV,32,22,1385,26750
4074,chevrolet,equinox,2017,regular unleaded,182.0,4.0,automatic,front wheel drive,4.0,Crossover,Compact,4dr SUV,32,22,1385,23100
4075,chevrolet,equinox,2017,regular unleaded,182.0,4.0,automatic,all wheel drive,4.0,Crossover,Compact,4dr SUV,28,20,1385,31790
4076,chevrolet,equinox,2017,regular unleaded,182.0,4.0,automatic,front wheel drive,4.0,Crossover,Compact,4dr SUV,32,22,1385,30040
4077,chevrolet,equinox,2017,regular unleaded,182.0,4.0,automatic,all wheel drive,4.0,Crossover,Compact,4dr SUV,28,20,1385,28500
4078,hyundai,equus,2014,premium unleaded (recommended),429.0,8.0,automatic,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,23,15,1439,61250
4079,hyundai,equus,2014,premium unleaded (recommended),429.0,8.0,automatic,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,23,15,1439,68500
4080,hyundai,equus,2015,premium unleaded (recommended),429.0,8.0,automatic,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,23,15,1439,61500
4081,hyundai,equus,2015,premium unleaded (recommended),429.0,8.0,automatic,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,23,15,1439,68750
4082,hyundai,equus,2016,premium unleaded (recommended),429.0,8.0,automatic,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,23,15,1439,68750
4083,hyundai,equus,2016,premium unleaded (recommended),429.0,8.0,automatic,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,23,15,1439,61500
4084,lexus,es 250,1990,regular unleaded,156.0,6.0,manual,front wheel drive,4.0,Luxury,Compact,Sedan,24,17,454,2000
4085,lexus,es 250,1991,regular unleaded,156.0,6.0,manual,front wheel drive,4.0,Luxury,Compact,Sedan,23,17,454,2000
4086,lexus,es 300h,2015,regular unleaded,200.0,4.0,automatic,front wheel drive,4.0,"Luxury,Hybrid",Midsize,Sedan,39,40,454,40580
4087,lexus,es 300h,2016,regular unleaded,200.0,4.0,automatic,front wheel drive,4.0,"Luxury,Hybrid",Midsize,Sedan,39,40,454,41020
4088,lexus,es 300h,2017,regular unleaded,200.0,4.0,automatic,front wheel drive,4.0,"Luxury,Hybrid",Midsize,Sedan,39,40,454,41820
4089,lexus,es 300,2001,premium unleaded (required),210.0,6.0,automatic,front wheel drive,4.0,Luxury,Midsize,Sedan,24,17,454,31505
4090,lexus,es 300,2002,regular unleaded,210.0,6.0,automatic,front wheel drive,4.0,Luxury,Midsize,Sedan,27,18,454,31505
4091,lexus,es 300,2003,regular unleaded,210.0,6.0,automatic,front wheel drive,4.0,Luxury,Midsize,Sedan,27,18,454,31725
4092,lexus,es 330,2004,regular unleaded,225.0,6.0,automatic,front wheel drive,4.0,Luxury,Midsize,Sedan,27,18,454,31725
4093,lexus,es 330,2005,regular unleaded,225.0,6.0,automatic,front wheel drive,4.0,Luxury,Midsize,Sedan,27,18,454,32175
4094,lexus,es 330,2006,regular unleaded,218.0,6.0,automatic,front wheel drive,4.0,Luxury,Midsize,Sedan,27,18,454,32300
4095,lexus,es 350,2015,regular unleaded,268.0,6.0,automatic,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,31,21,454,37700
4096,lexus,es 350,2015,regular unleaded,268.0,6.0,automatic,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,31,21,454,40440
4097,lexus,es 350,2016,regular unleaded,268.0,6.0,automatic,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,31,21,454,38100
4098,lexus,es 350,2017,regular unleaded,268.0,6.0,automatic,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,30,21,454,38900
4099,cadillac,escalade esv,2015,flex-fuel (unleaded/E85),420.0,8.0,automatic,four wheel drive,4.0,"Flex Fuel,Luxury,Performance",Large,4dr SUV,20,14,1624,85795
4100,cadillac,escalade esv,2015,flex-fuel (unleaded/E85),420.0,8.0,automatic,rear wheel drive,4.0,"Flex Fuel,Luxury,Performance",Large,4dr SUV,21,15,1624,83195
4101,cadillac,escalade esv,2015,flex-fuel (unleaded/E85),420.0,8.0,automatic,rear wheel drive,4.0,"Flex Fuel,Luxury,Performance",Large,4dr SUV,21,15,1624,78695
4102,cadillac,escalade esv,2015,flex-fuel (unleaded/E85),420.0,8.0,automatic,four wheel drive,4.0,"Flex Fuel,Luxury,Performance",Large,4dr SUV,20,14,1624,87070
4103,cadillac,escalade esv,2015,flex-fuel (unleaded/E85),420.0,8.0,automatic,four wheel drive,4.0,"Flex Fuel,Luxury",Large,4dr SUV,20,14,1624,77295
4104,cadillac,escalade esv,2015,flex-fuel (unleaded/E85),420.0,8.0,automatic,rear wheel drive,4.0,"Flex Fuel,Luxury",Large,4dr SUV,21,15,1624,74695
4105,cadillac,escalade esv,2015,flex-fuel (unleaded/E85),420.0,8.0,automatic,four wheel drive,4.0,"Flex Fuel,Luxury,Performance",Large,4dr SUV,20,14,1624,82570
4106,cadillac,escalade esv,2015,flex-fuel (unleaded/E85),420.0,8.0,automatic,rear wheel drive,4.0,"Flex Fuel,Luxury,Performance",Large,4dr SUV,22,15,1624,92275
4107,cadillac,escalade esv,2015,flex-fuel (unleaded/E85),420.0,8.0,automatic,rear wheel drive,4.0,"Flex Fuel,Luxury",Large,4dr SUV,22,15,1624,75970
4108,cadillac,escalade esv,2015,flex-fuel (unleaded/E85),420.0,8.0,automatic,four wheel drive,4.0,"Flex Fuel,Luxury,Performance",Large,4dr SUV,20,14,1624,81295
4109,cadillac,escalade esv,2015,flex-fuel (unleaded/E85),420.0,8.0,automatic,rear wheel drive,4.0,"Flex Fuel,Luxury,Performance",Large,4dr SUV,22,15,1624,84470
4110,cadillac,escalade esv,2015,flex-fuel (unleaded/E85),420.0,8.0,automatic,four wheel drive,4.0,"Flex Fuel,Luxury",Large,4dr SUV,20,14,1624,78570
4111,cadillac,escalade esv,2015,flex-fuel (unleaded/E85),420.0,8.0,automatic,four wheel drive,4.0,"Flex Fuel,Luxury,Performance",Large,4dr SUV,20,14,1624,94875
4112,cadillac,escalade esv,2015,flex-fuel (unleaded/E85),420.0,8.0,automatic,rear wheel drive,4.0,"Flex Fuel,Luxury,Performance",Large,4dr SUV,22,15,1624,79970
4113,cadillac,escalade esv,2016,premium unleaded (recommended),420.0,8.0,automatic,rear wheel drive,4.0,"Luxury,Performance",Large,4dr SUV,22,15,1624,80045
4114,cadillac,escalade esv,2016,premium unleaded (recommended),420.0,8.0,automatic,four wheel drive,4.0,"Luxury,Performance",Large,4dr SUV,21,15,1624,82645
4115,cadillac,escalade esv,2016,premium unleaded (recommended),420.0,8.0,automatic,four wheel drive,4.0,"Luxury,Performance",Large,4dr SUV,21,15,1624,87145
4116,cadillac,escalade esv,2016,premium unleaded (recommended),420.0,8.0,automatic,rear wheel drive,4.0,Luxury,Large,4dr SUV,22,15,1624,75970
4117,cadillac,escalade esv,2016,premium unleaded (recommended),420.0,8.0,automatic,four wheel drive,4.0,Luxury,Large,4dr SUV,21,15,1624,78570
4118,cadillac,escalade esv,2016,premium unleaded (recommended),420.0,8.0,automatic,rear wheel drive,4.0,"Luxury,Performance",Large,4dr SUV,22,15,1624,84545
4119,cadillac,escalade esv,2016,premium unleaded (recommended),420.0,8.0,automatic,rear wheel drive,4.0,"Luxury,Performance",Large,4dr SUV,22,15,1624,92350
4120,cadillac,escalade esv,2016,premium unleaded (recommended),420.0,8.0,automatic,four wheel drive,4.0,"Luxury,Performance",Large,4dr SUV,21,15,1624,94950
4121,cadillac,escalade esv,2017,premium unleaded (recommended),420.0,8.0,automatic,four wheel drive,4.0,"Luxury,Performance",Large,4dr SUV,20,15,1624,83995
4122,cadillac,escalade esv,2017,premium unleaded (recommended),420.0,8.0,automatic,rear wheel drive,4.0,"Luxury,Performance",Large,4dr SUV,22,15,1624,95195
4123,cadillac,escalade esv,2017,premium unleaded (recommended),420.0,8.0,automatic,rear wheel drive,4.0,"Luxury,Performance",Large,4dr SUV,22,15,1624,81395
4124,cadillac,escalade esv,2017,premium unleaded (recommended),420.0,8.0,automatic,four wheel drive,4.0,"Luxury,Performance",Large,4dr SUV,20,15,1624,88495
4125,cadillac,escalade esv,2017,premium unleaded (recommended),420.0,8.0,automatic,four wheel drive,4.0,"Luxury,Performance",Large,4dr SUV,20,15,1624,78995
4126,cadillac,escalade esv,2017,premium unleaded (recommended),420.0,8.0,automatic,rear wheel drive,4.0,"Luxury,Performance",Large,4dr SUV,22,15,1624,76395
4127,cadillac,escalade esv,2017,premium unleaded (recommended),420.0,8.0,automatic,four wheel drive,4.0,"Luxury,Performance",Large,4dr SUV,20,15,1624,97795
4128,cadillac,escalade esv,2017,premium unleaded (recommended),420.0,8.0,automatic,rear wheel drive,4.0,"Luxury,Performance",Large,4dr SUV,22,15,1624,85895
4129,cadillac,escalade ext,2011,flex-fuel (premium unleaded recommended/E85),403.0,8.0,automatic,all wheel drive,4.0,"Crossover,Flex Fuel,Luxury,Performance",Large,Crew Cab Pickup,18,13,1624,67350
4130,cadillac,escalade ext,2011,flex-fuel (premium unleaded recommended/E85),403.0,8.0,automatic,all wheel drive,4.0,"Crossover,Flex Fuel,Luxury,Performance",Large,Crew Cab Pickup,18,13,1624,69740
4131,cadillac,escalade ext,2011,flex-fuel (premium unleaded recommended/E85),403.0,8.0,automatic,all wheel drive,4.0,"Crossover,Flex Fuel,Luxury",Large,Crew Cab Pickup,18,13,1624,62160
4132,cadillac,escalade ext,2012,flex-fuel (premium unleaded recommended/E85),403.0,8.0,automatic,all wheel drive,4.0,"Crossover,Flex Fuel,Luxury,Performance",Large,Crew Cab Pickup,18,13,1624,69640
4133,cadillac,escalade ext,2012,flex-fuel (premium unleaded recommended/E85),403.0,8.0,automatic,all wheel drive,4.0,"Crossover,Flex Fuel,Luxury",Large,Crew Cab Pickup,18,13,1624,63060
4134,cadillac,escalade ext,2012,flex-fuel (premium unleaded recommended/E85),403.0,8.0,automatic,all wheel drive,4.0,"Crossover,Flex Fuel,Luxury,Performance",Large,Crew Cab Pickup,18,13,1624,67250
4135,cadillac,escalade ext,2013,flex-fuel (premium unleaded recommended/E85),403.0,8.0,automatic,all wheel drive,4.0,"Crossover,Flex Fuel,Luxury,Performance",Large,Crew Cab Pickup,18,13,1624,69640
4136,cadillac,escalade ext,2013,flex-fuel (premium unleaded recommended/E85),403.0,8.0,automatic,all wheel drive,4.0,"Crossover,Flex Fuel,Luxury",Large,Crew Cab Pickup,18,13,1624,63060
4137,cadillac,escalade ext,2013,flex-fuel (premium unleaded recommended/E85),403.0,8.0,automatic,all wheel drive,4.0,"Crossover,Flex Fuel,Luxury,Performance",Large,Crew Cab Pickup,18,13,1624,67250
4138,cadillac,escalade hybrid,2011,regular unleaded,332.0,8.0,automatic,four wheel drive,4.0,"Luxury,Hybrid",Large,4dr SUV,23,20,1624,88435
4139,cadillac,escalade hybrid,2011,regular unleaded,332.0,8.0,automatic,four wheel drive,4.0,"Luxury,Hybrid",Large,4dr SUV,23,20,1624,76685
4140,cadillac,escalade hybrid,2011,regular unleaded,332.0,8.0,automatic,rear wheel drive,4.0,"Luxury,Hybrid",Large,4dr SUV,23,20,1624,85935
4141,cadillac,escalade hybrid,2011,regular unleaded,332.0,8.0,automatic,rear wheel drive,4.0,"Luxury,Hybrid",Large,4dr SUV,23,20,1624,74135
4142,cadillac,escalade hybrid,2012,regular unleaded,332.0,8.0,automatic,four wheel drive,4.0,"Luxury,Hybrid",Large,4dr SUV,23,20,1624,76400
4143,cadillac,escalade hybrid,2012,regular unleaded,332.0,8.0,automatic,rear wheel drive,4.0,"Luxury,Hybrid",Large,4dr SUV,23,20,1624,83295
4144,cadillac,escalade hybrid,2012,regular unleaded,332.0,8.0,automatic,four wheel drive,4.0,"Luxury,Hybrid",Large,4dr SUV,23,20,1624,85845
4145,cadillac,escalade hybrid,2012,regular unleaded,332.0,8.0,automatic,rear wheel drive,4.0,"Luxury,Hybrid",Large,4dr SUV,23,20,1624,73850
4146,cadillac,escalade hybrid,2013,regular unleaded,332.0,8.0,automatic,rear wheel drive,4.0,"Luxury,Hybrid",Large,4dr SUV,23,20,1624,74425
4147,cadillac,escalade hybrid,2013,regular unleaded,332.0,8.0,automatic,rear wheel drive,4.0,"Luxury,Hybrid",Large,4dr SUV,23,20,1624,83870
4148,cadillac,escalade hybrid,2013,regular unleaded,332.0,8.0,automatic,four wheel drive,4.0,"Luxury,Hybrid",Large,4dr SUV,23,20,1624,76975
4149,cadillac,escalade hybrid,2013,regular unleaded,332.0,8.0,automatic,four wheel drive,4.0,"Luxury,Hybrid",Large,4dr SUV,23,20,1624,86420
4150,cadillac,escalade,2015,flex-fuel (unleaded/E85),420.0,8.0,automatic,rear wheel drive,4.0,"Flex Fuel,Luxury,Performance",Large,4dr SUV,21,15,1624,80195
4151,cadillac,escalade,2015,flex-fuel (unleaded/E85),420.0,8.0,automatic,four wheel drive,4.0,"Flex Fuel,Luxury,Performance",Large,4dr SUV,21,15,1624,84070
4152,cadillac,escalade,2015,flex-fuel (unleaded/E85),420.0,8.0,automatic,four wheel drive,4.0,"Flex Fuel,Luxury,Performance",Large,4dr SUV,21,15,1624,91875
